ModelGeneID	5h-HUVEC.uninfected.sc.rep1	5h-HUVEC.uninfected.sc.rep2	5h-HUVEC.infected-Candida.SC5314.rep1	5h-HUVEC.infected-Candida.SC5314.rep2
1347.1	38.9053	61.6908	37.2487	10.2730
1329.1	37.7421	47.8653	39.0203	13.5118
1327.1	53.9822	53.8935	57.5124	19.9150
341947.1	0.0000	0.0000	0.1691	0.0000
9167.1	8.1211	10.7784	8.8100	4.3055
1350.1	44.6849	92.8959	58.3247	29.3083
4512.1	7,820.6646	9,137.7503	10,014.6770	77,980.0876
1349.1	16.9958	14.6772	17.8490	6.1666
1339.1	0.3893	0.0000	0.0833	0.0000
1345.1	16.2409	20.5127	17.5458	8.0499
4513.1	10,634.6785	8,246.8836	14,629.2069	92,594.2310
9377.1	46.8745	77.0866	46.1404	24.6828
125965.1	0.0552	0.0081	0.0118	0.0000
4514.1	5,587.7236	5,279.2023	5,983.3670	47,269.7104
170712.1	0.1044	0.0000	0.4466	0.0000
1346.1	12.6884	9.3595	13.8389	2.1808
1340.1	109.3014	112.3323	128.1845	31.3492
84701.1	2.3404	0.0000	5.8513	5.9358
1337.1	12.0364	20.5302	12.9398	4.2849
