ModelGeneID	5h-OKF6.uninfected.sc.rep1	5h-OKF6.uninfected.sc.rep2	5h-OKF6.infected-Candida.SC5314.rep1	5h-OKF6.infected-Candida.SC5314.rep2
1327.1	56.8058	54.9060	56.0417	41.2034
341947.1	0.1449	0.0000	0.4069	0.0000
9167.1	4.8810	7.5275	5.9782	5.8632
1350.1	53.3968	68.5435	85.8870	74.0409
4512.1	17770.5732	12708.0853	16374.4647	10971.2527
1349.1	20.8257	15.7993	28.3651	21.4616
1339.1	0.6660	0.0000	0.4009	0.0382
1345.1	19.3988	17.2874	26.1374	24.5159
4513.1	21629.4719	11088.3603	22128.4520	13236.7603
9377.1	51.6551	51.3304	56.9868	53.7689
125965.1	0.2698	0.3528	0.4406	1.1641
4514.1	12800.3149	7585.6432	9032.8996	5095.7920
170712.1	0.0957	0.0000	0.1344	0.0000
1346.1	0.7419	0.1514	1.2935	0.0000
1340.1	127.3069	96.5762	170.6542	78.4295
84701.1	7.0190	0.0000	11.4230	0.0298
1337.1	20.5469	17.3211	27.4731	32.0746

