geneName	90m-OKF6.control-Candida.SC5314.rep1	90m-OKF6.control-Candida.SC5314.rep2	90m-OKF6.infected-Candida.SC5314.rep1	90m-OKF6.infected-Candida.SC5314.rep2	5h-OKF6.control-Candida.SC5314.rep1	5h-OKF6.control-Candida.SC5314.rep2	5h-OKF6.infected-Candida.SC5314.rep1	5h-OKF6.infected-Candida.SC5314.rep2	8h-OKF6.control-Candida.SC5314.rep1	8h-OKF6.control-Candida.SC5314.rep2	8h-OKF6.infected-Candida.SC5314.rep1	8h-OKF6.infected-Candida.SC5314.rep2
CAALFM_CR00850CA	9.781714	8.8572264	8.833251	8.2404515	16.0750909	17.0739605	19.2018345	15.9845168	19.4836137	18.0498269	19.6642883	18.1336953
CAALFM_CR01060WA	79.2023246	90.4890338	47.7082806	84.6299368	63.0149929	46.1377842	41.7616144	55.1959151	74.0388672	110.9903283	38.6755032	83.6970012
CAALFM_CR01140CA	92.8129539	83.8612494	65.1781626	89.234413	51.9307981	75.6405507	36.9842791	96.5922071	53.8616821	50.1944025	44.4964102	53.1866928
CAALFM_CR01220WA	0.051568	0.0357557	0	0	0.3098886	0.0342686	0.3945806	0.0947684	0.2804677	1.5399693	0.2564802	3.1234799
CAALFM_CR01320CA	16.6226594	17.1000484	9.7329317	12.8138156	24.7531975	41.3312516	17.7477346	23.3587091	33.1498669	35.4312645	28.6023335	30.006008
CAALFM_CR01330WA	10.4331578	5.7834029	6.9492396	6.5386925	24.0169466	28.6974542	18.2665675	31.3512827	68.1157968	49.3002413	46.7556417	41.2388944
CAALFM_CR01340WA	0.5981512	0.2592126	0.2677805	0.1587171	0.6395586	1.2090345	0.8508243	0.38307	1.0494262	0.7769471	0.8237187	0.8798347
CAALFM_CR01480WA	17.98466	22.3800129	9.8725678	18.5123453	41.1810732	30.2420599	29.2787209	47.8956461	44.7665319	46.0479401	35.2365807	52.1337454
CAALFM_CR01490CA	396.4429308	292.1298507	446.0120047	338.887522	181.8547544	280.6143568	232.2512516	328.7046442	176.9388541	197.6127117	184.5091307	222.9743951
CAALFM_CR01590CA	112.8079037	125.7295784	91.0402032	115.0996312	61.4215409	118.563152	57.6198294	126.0271955	42.8801491	66.8234395	49.8193558	56.4449834
CAALFM_CR01620CA	758.9764927	329.7244303	496.9139036	311.2941728	746.777848	1666.8587959	511.0592234	876.2770585	577.2267779	1398.7093643	440.1508724	1170.9545261
CAALFM_CR01650WA	170.3121183	166.0326877	85.0831842	160.3098247	78.7137094	127.6747195	39.5973329	123.9496361	65.1469119	87.0905256	35.1500989	69.7473358
CAALFM_CR01690CA	291.2340166	296.8721271	255.5254771	294.6381958	149.155724	274.8754496	140.3889854	268.6401414	129.9865647	174.2783112	158.2115223	153.4070324
CAALFM_CR01760CA	332.2804558	350.6108446	233.7086886	325.1456394	175.5735338	324.6987951	145.4787381	291.7179541	137.8389019	209.5743833	145.8775589	184.1139314
CAALFM_CR01900CA	1.6204928	1.7533612	4.1421581	2.4967248	4.3681175	6.3830585	10.7533733	4.2836598	14.0181839	6.4307701	17.0713729	7.3743829
CAALFM_CR01980CA	52.1446267	50.2449501	38.8745519	41.7153347	115.9053386	71.7756773	110.9717208	69.4121995	226.4709347	274.2927312	218.5071143	230.3511065
CAALFM_CR02070CA	140.4093977	65.0580938	250.8362531	76.1340535	2317.2032643	483.224945	4188.2026086	756.1908345	3225.6306814	2037.6732174	3738.4516375	2617.2603329
CAALFM_CR02150WA	33.8942528	26.1862699	22.2074072	24.5702394	31.2685818	42.4573147	27.8828749	33.6377046	38.7000966	28.333514	31.9660524	28.9943182
CAALFM_CR02170WA	108.1698227	55.7592568	79.1017714	56.1785759	125.871154	241.5826893	94.3768594	183.1965036	187.4354017	244.558797	165.7822619	272.7271836
CAALFM_CR02180WA	5.7905583	6.6425758	3.7233307	4.8804215	3.8780683	8.5651714	2.2107625	5.3786554	4.0636971	3.7063025	2.4391669	3.7382943
CAALFM_CR02360WA	29.3626965	30.228635	19.9543363	22.2155733	397.6296471	163.4686435	435.1917709	82.9970232	801.6514833	928.913627	643.7419071	1115.0089245
CAALFM_CR02370WA	169.2922232	243.616086	71.0596398	213.9246536	57.8602084	59.139734	33.6879848	80.8747072	110.6854988	141.6495799	61.1894043	130.9672186
CAALFM_CR02400WA	1.6633513	1.3878909	0.5300896	0.678254	1.7857478	2.5479269	0.8296867	1.4318454	1.3552626	1.8398733	0.9046361	1.777053
CAALFM_CR02540WA	25.9301986	35.350623	10.5762867	27.997116	20.1838646	26.3560322	10.5064822	22.2734727	30.9166009	46.5127847	18.6294171	34.9192244
CAALFM_CR02580WA	30.9741853	36.7771879	13.2214452	31.6844766	38.8575163	35.4001339	19.3418909	42.5016541	53.4790715	54.9252763	25.3855218	41.4432849
CAALFM_CR02780WA	4.0318955	2.0520858	2.0738301	0.6373562	2.6332782	6.627053	2.8023123	2.6657223	2.4833404	5.6984164	2.8077182	1.6433159
CAALFM_CR02820WA	94.1510221	112.2153273	43.5937414	85.8000376	550.657525	339.1009486	310.1534975	257.8660902	544.8575763	458.6824278	320.8173947	380.8559634
CAALFM_CR02920CA	1.7749906	0.5990616	1.8313289	1.2726003	1.6380605	0.2577799	2.2624501	0.4752532	2.4995547	2.2705997	1.9915672	1.8625558
CAALFM_CR02940CA	7.0688707	7.9573442	3.1551194	5.3238359	2.7017779	2.9957064	1.8685596	5.508858	1.9828311	3.2649569	1.8030594	1.7317547
CAALFM_CR02990CA	42.5148807	34.0841085	51.8367536	30.2795425	59.8275636	61.2810722	103.560754	49.9368621	88.107625	80.7839622	110.1020528	90.2644284
CAALFM_CR03040CA	11.0292867	9.3763478	7.5852901	5.6326033	46.2210118	32.0153056	42.1114839	31.6683001	59.5765744	44.6140617	46.4182585	46.9655497
CAALFM_CR03110WA	24.4671107	27.3574268	19.8021969	21.3993962	39.3685541	36.80992	37.8920766	54.3583677	39.4673745	39.9719272	41.0879472	46.2840761
CAALFM_CR03270WA	19.8633541	11.45708	8.2605236	14.3441111	14.6212869	22.8233089	6.2469362	22.9174861	11.8363113	15.1353401	7.1234808	7.2866467
CAALFM_CR03400WA	28.3952999	30.1818429	21.7235971	26.4662723	46.0614696	39.0457472	36.2367778	55.8544187	35.5179986	44.6413572	39.7419691	43.9044279
CAALFM_CR03450WA	9.5440676	7.3661635	13.3400765	8.3040943	116.810887	70.2751451	193.9192756	50.3168831	24.6395443	147.3727866	45.7157109	172.1799514
CAALFM_CR03720WA	698.9142351	677.076442	645.2459392	537.8481406	1036.0288118	1277.8667219	1169.4436037	1340.2584288	523.0986079	692.0846994	582.6302344	669.3829806
CAALFM_CR03740CA	59.8053554	60.2777772	39.2913644	50.6547091	67.2485079	76.4884401	48.8651069	74.0215246	62.1551022	81.3259912	37.7741257	58.2183078
CAALFM_CR04080CA	154.308781	149.4994421	158.2963408	139.9131702	99.8805472	145.1973511	101.2755744	135.9567479	120.2342347	121.2157123	122.3050428	112.4634253
CAALFM_CR04090CA	264.3758669	183.1841822	225.3667258	182.4206184	445.9113721	731.6160478	420.665533	446.2609847	411.4185718	591.2596024	460.2895442	608.0607629
CAALFM_CR04230WA	48.943828	48.7605842	48.2514601	50.8207409	50.2597294	62.1415585	49.2168213	60.5360502	59.2657967	74.6651711	56.593195	65.2560444
CAALFM_CR04510WA	595.2344817	457.9327734	730.0726247	507.7904717	2185.4623463	2250.8651718	1407.5740972	2449.5607953	308.5286771	399.6755344	235.543429	250.4524244
CAALFM_CR04530WA	176.1518259	153.3338211	119.9378251	119.1741364	365.299469	400.4735784	270.7448762	353.6732831	254.5329144	347.6377397	241.0585851	374.1411406
CAALFM_CR04590CA	70.2253258	54.0376652	94.8984641	56.3878113	204.7854482	245.7071815	277.3622646	163.01666	431.6641648	216.1559284	425.3940768	309.7326499
CAALFM_CR04610CA	1.5834313	1.6371681	2.0265371	1.1863267	0.4447553	0.5942068	0.5920879	1.195094	0.6177077	0.5861543	0.7442033	0.326266
CAALFM_CR04620CA	0.0811228	0	0.0968455	0	0.0175673	0	0.1114119	0.0090353	0	0	0.069415	0
CAALFM_CR04660CA	154.5679284	176.0207936	124.3231191	146.3086827	229.2396431	214.2274241	208.7186108	200.0361486	227.3767344	217.085733	180.9231903	194.1079932
CAALFM_CR04740CA	92.2488774	84.5479042	43.1837666	74.3925429	63.5289426	246.9757627	20.171611	101.6302764	39.9954473	97.2934693	28.4587449	84.2985996
CAALFM_CR05020WA	2.9047979	2.2039532	1.0659187	1.5499775	4.145476	6.3052235	2.6486833	3.6993856	7.5442269	8.0398408	3.4762373	5.4558959
CAALFM_CR05050WA	448.6051591	416.0213786	343.2214558	388.2623929	665.0425516	950.5675005	531.8968043	574.2780705	987.5619075	1313.4370604	812.9241453	1086.406861
CAALFM_CR05090CA	0	0.0216383	0.0931396	0.0294427	1.4732494	0.6912774	2.4980928	0.5005176	6.7235215	2.6064095	5.0135821	2.6930165
CAALFM_CR05140WA	26.0118602	35.9747722	12.3299976	25.2662282	22.1366157	19.6077556	12.02828	25.1206343	23.2931991	32.5212443	13.7663434	23.0623609
CAALFM_CR05170CA	0.5104152	0.7078131	0.6013233	0.1995909	844.8151394	42.7019044	1119.4933651	177.521502	548.5913512	739.2618139	375.723974	854.007896
CAALFM_CR05180CA	219.4632684	201.5508406	165.7505156	196.6057538	416.9410111	285.2839197	498.6140189	246.8802847	670.497271	557.896202	490.9290762	640.2673457
CAALFM_CR05220CA	30.5030611	30.6213854	18.6631633	30.2674657	31.5592993	32.1078468	33.6533155	33.611256	72.2416056	64.941438	72.9259015	54.3940115
CAALFM_CR05260CA	32.1354288	38.8514768	24.5443091	42.2361886	24.1873046	16.8244594	31.7680999	29.7882594	44.8547992	35.6706232	33.1794223	31.4647271
CAALFM_CR05440WA	68.8334129	59.9028042	48.3625408	47.1329658	134.7799033	98.6727826	136.3714954	113.6279797	160.6990204	89.2404971	77.6262674	98.1657931
CAALFM_CR05480WA	41.8693217	45.579361	22.9278305	28.6155682	120.6108832	93.2933218	115.1656164	92.2525794	263.6073201	247.2102288	153.9050415	278.0867345
CAALFM_CR05570CA	13.694628	13.6543486	15.3030273	19.5511346	19.0770127	6.0234526	19.5409425	9.5499246	23.5497681	18.8346612	24.2491013	19.3303672
CAALFM_CR05720WA	46.0470838	47.1589642	33.3382975	38.2164501	196.513414	121.8596989	186.5194814	129.2489552	301.1326963	168.3218424	192.8595547	167.9838008
CAALFM_CR05790CA	111.4195343	94.7016203	87.6195789	79.7234174	31.5755342	131.7407899	27.2334758	142.3649843	37.6378435	80.9157976	58.2381184	92.2746616
CAALFM_CR06070WA	85.0603437	98.1206857	73.6263879	86.2776838	75.5229329	97.9643274	66.8774665	94.4483652	59.1893589	90.871423	61.202808	73.6428467
CAALFM_CR06150CA	161.599218	122.1174661	84.4077816	88.559994	386.2005813	588.2043443	231.9376623	251.9995543	597.038069	604.8234757	389.3676511	567.3911647
CAALFM_CR06340CA	788.318382	627.2624369	557.9737317	619.7239568	1242.8708531	1463.9377882	978.5696984	1370.6606947	499.1414222	782.0743679	389.3794569	582.1619123
CAALFM_CR06660WA	11.9706092	5.6571337	6.6238451	7.1865261	6.4951441	26.7370248	5.5113753	12.8868928	9.634389	13.3324495	6.9113079	12.1124615
CAALFM_CR06670WA	62.8295218	74.3653838	41.0241577	100.8863871	39.1238566	11.8142386	20.4928722	28.3640487	45.5198536	29.7147825	25.7318926	16.1313345
CAALFM_CR06700CA	109.3374271	106.2704084	77.218588	86.8224936	80.3949994	147.7986412	69.5470683	145.9309809	50.3872871	63.9496938	49.396868	62.84748
CAALFM_CR06760CA	334.9009547	353.6528962	361.7415522	327.5727232	151.3788174	258.1324504	247.8529313	277.5584709	192.8036173	195.2242379	278.5243241	280.3866966
CAALFM_CR06790CA	9.5615152	7.2633415	4.4001555	7.4489031	8.3765485	15.1600656	5.0848135	10.0742183	11.4900265	12.5846406	5.9923277	9.9756627
CAALFM_CR06860CA	5.7879856	9.3180401	1.2509083	4.1425938	74.7934064	27.3883311	115.6726841	38.47918	144.5706609	109.1250621	126.7837065	99.8065
CAALFM_CR06870CA	0.1273656	0.0883115	0.1140382	0	0.0945644	0.0423193	0.0856754	0.030398	0.0446913	0.0424084	0.0116769	0.0431537
CAALFM_CR07010WA	139.2070706	89.0840744	110.9211604	80.4806435	226.0468267	379.9180583	175.7021334	221.3736017	247.4310232	275.1896515	182.0724717	298.319085
CAALFM_CR07050CA	152.9738889	125.0444544	117.9897223	130.311737	80.1074088	148.4103867	53.2708386	132.6946781	51.3546772	120.2042996	55.3755029	103.2938946
CAALFM_CR07090WA	24.0391476	19.5905316	13.4839511	16.565046	40.6662171	36.864031	33.2321338	33.7097963	51.2270734	47.7714847	44.1966889	41.9917531
CAALFM_CR07150WA	99.5471977	56.6281874	114.0665841	51.3048289	424.9723162	282.1593556	449.5205142	290.4687862	301.4599308	194.2886526	264.4425435	181.0658795
CAALFM_CR07200WA	20.9237307	27.18191	18.3553889	26.8077837	18.274493	23.8251162	21.572842	37.3158854	26.8846491	29.0006604	28.5457969	29.526388
CAALFM_CR07270CA	7.3198477	6.640519	6.3576787	7.0868504	12.9349284	7.9153695	17.0013387	8.3577356	34.3666206	25.2272857	37.9744301	24.7375132
CAALFM_CR07290WA	24.8124031	93.142557	30.1149075	91.3594031	492.2447304	829.3467083	817.9588511	943.8820644	517.5937718	1164.0820942	1336.6799975	1518.8441651
CAALFM_CR07300WA	0.1396195	0.2083476	0.652225	0.1159747	0.1419725	0.4054155	0.2894112	0.2312297	0.1533633	0.2918166	0.1110286	0.1378821
CAALFM_CR07380CA	46.9487021	48.2812892	36.3081231	48.0572365	48.6257741	46.7533778	52.2280917	48.9274215	50.1820537	51.086339	45.2815643	52.8419423
CAALFM_CR07400CA	594.9786532	546.4807311	614.9031158	555.3369875	622.3463119	608.1463228	776.9378929	625.2265183	455.8963521	543.7559893	569.1584196	682.8785753
CAALFM_CR07420WA	176.9946881	164.2869425	173.6660866	187.4286994	247.6226238	216.3906916	347.5079546	203.730345	321.0171217	376.8914044	394.9534035	479.6808431
CAALFM_CR07490CA	54.4767815	28.4867031	60.4423978	29.4689682	231.6695361	144.263653	253.2470761	149.6868871	162.1175565	98.4649434	147.0410052	89.634154
CAALFM_CR07620WA	47.0968595	47.997759	34.5405683	37.4580088	164.8962951	111.5918236	196.2549993	100.8383011	446.3181557	351.5146412	378.0434038	463.5849457
CAALFM_CR07710WA	290.171858	326.8403767	232.126461	318.191759	113.3198205	324.9556515	98.814269	318.8396715	98.6839484	161.0982415	119.2026027	159.4903147
CAALFM_CR07730WA	12.9810319	12.6716872	10.052069	13.8342866	23.2897399	15.440467	22.5460231	15.0476976	27.8107113	48.9796574	27.9088456	40.8597756
CAALFM_CR07770CA	20.4128617	19.6716497	18.2595568	19.6337554	25.771979	44.5698131	31.6561997	32.7364356	28.3181538	36.0634671	32.1701123	36.4676684
CAALFM_CR07790CA	52.5525864	88.2022116	29.1564633	29.8029331	584.5817505	400.6096924	606.1612937	177.935456	596.0781107	646.8274568	394.6869034	819.4027197
CAALFM_CR07810WA	64.3438675	64.8098863	33.7381977	81.5731802	86.7348642	35.1381713	62.5725309	38.2216386	272.9141523	171.2328872	113.4703239	148.9165198
CAALFM_CR08160WA	32.9745937	30.2595117	50.2058796	23.9245779	57.9102851	51.6958404	115.4117362	33.709253	110.7549799	68.1008659	115.3155507	83.6017295
CAALFM_CR08200CA	22.1911029	26.8756952	25.230219	24.3378555	25.4766681	28.3660811	37.2565026	31.8076832	27.8625855	29.2032059	40.5595307	28.6349387
CAALFM_CR08210CA	439.5200815	466.7204944	522.3912856	444.4938704	718.7904827	389.6233585	1444.8417723	357.7958124	1061.7512338	1076.954797	1857.9871321	1416.1695317
CAALFM_CR08300CA	38.3242993	42.8774229	43.8814843	39.4859969	52.4918861	63.9618593	72.2401039	65.9228876	53.5484338	49.5340477	73.1087169	59.2286932
CAALFM_CR08340WA	607.8887277	537.8040818	695.6281293	572.2478564	324.5104665	397.4135255	449.5021534	413.4524925	775.470686	929.5900912	997.4903255	838.0540894
CAALFM_CR08370WA	44.8102595	50.4584114	40.004178	47.4914707	61.933817	81.7355871	69.4198495	76.0136149	76.3731826	73.935303	81.7373148	66.8040818
CAALFM_CR08380CA	0.2803116	0.1457697	0.4235287	0.0743796	0.153652	0.1397071	0.1856119	0.1639078	0.0553267	0.1071885	0.1180544	0.100682
CAALFM_CR08550WA	62.3708657	45.9892094	74.1709653	46.8929347	137.9814706	145.3252841	212.9838885	94.4202275	189.8638478	155.4368254	197.1076447	209.0026096
CAALFM_CR08610WA	229.1393623	146.3599502	197.7733313	178.830057	160.5710221	327.1807594	173.023678	246.3984971	145.9714179	157.7753233	113.9364405	153.8567405
CAALFM_CR08640CA	122.8140869	137.2717381	116.1104	133.6050808	94.8143096	85.209867	102.0522623	99.6909061	110.8697342	119.4934867	124.5102638	121.6578326
CAALFM_CR08860WA	4.9610229	5.6648853	4.7152525	2.6217298	38.5605606	27.8518563	61.0872887	15.6027375	144.1725191	88.3960222	146.6431611	115.4369002
CAALFM_CR09020CA	42.4638702	47.7737885	30.7383599	35.4348256	35.8946449	39.5264358	26.0446519	32.0324776	40.3400619	47.241868	30.9896271	39.9308212
CAALFM_CR09100CA	6.657831	5.376304	2.5743446	4.285362	26.100837	14.899129	14.9607717	16.2910736	11.602122	22.8668009	8.0972345	15.7840107
CAALFM_CR09110CA	94.017694	102.3221005	42.1545971	85.7824822	81.6281713	59.3246406	47.4622223	89.1621934	115.5175534	136.4793623	66.3130057	115.9544963
CAALFM_CR09160CA	522.4540457	534.7642791	356.6727667	497.4457916	115.3939918	289.0935774	96.7551815	295.5171278	134.1259977	160.3875351	136.6818965	159.0786002
CAALFM_CR09220CA	1.1642586	0.9331652	1.1189401	0.4421405	3.1434365	4.567595	3.6401029	4.022235	8.2417435	6.0776143	3.8661081	6.4219162
CAALFM_CR09360WA	3.6612103	2.7363458	5.1687307	2.8828341	6.1233257	9.1831317	8.0885726	7.1721542	11.3111752	9.8084596	10.2044302	8.3346385
CAALFM_CR09390CA	0.0452321	0.0940877	1.1542226	0.0080014	0.0146927	0.1202328	0.6522663	0.0831247	0.031743	0.0395345	0.2104537	0.0722063
CAALFM_CR09420CA	9.3717187	11.5990515	6.545033	9.6485871	15.6167311	25.9699652	13.7350651	20.0723316	30.7798139	21.7067244	23.4560984	19.0041766
CAALFM_CR09670CA	45.4977894	55.5539915	22.709095	38.8450452	67.4448055	105.6922545	35.4550075	97.1612563	39.540971	53.5894261	23.1304415	45.4606197
CAALFM_CR09690CA	148.4668297	155.6993656	93.5511901	122.5548554	159.6416043	172.0719749	117.0800813	115.2855841	287.6702485	226.4566449	188.1088319	203.7686931
CAALFM_CR09700WA	2.1337987	2.0819935	1.5362939	0.9572785	4.2444525	3.2343057	3.5347321	3.0246289	4.793406	3.5377628	2.6152418	3.2327164
CAALFM_CR09830WA	16.5239276	15.3799447	9.7963043	13.7290301	10.2410339	12.7611104	9.4470835	13.8737959	12.8117447	12.0898778	11.819963	7.7161728
CAALFM_CR09910WA	12.2104335	17.0403977	7.5102129	15.8200458	19.8226816	11.5991259	18.7822062	17.996328	42.7266931	33.0559665	35.1196696	26.7376199
CAALFM_CR09920WA	68.1602863	75.8812612	64.6442476	62.1932963	129.8222097	46.782831	173.5364731	30.499832	886.8984791	463.2972138	924.8921794	468.4382428
CAALFM_CR10100CA	85.9496823	59.1848006	93.2490361	83.3688619	0.6526929	0.8410512	1.0444452	0.2383295	1.2453013	0.7374699	1.431867	0.640335
CAALFM_CR10160WA	331.2664939	249.382656	187.5040459	256.9558221	308.5795963	518.0280429	219.8623467	345.7719565	410.9947032	681.2142398	269.7905782	530.5495451
CAALFM_CR10250CA	223.6447802	277.4165178	209.7120706	248.1773706	458.2372539	511.9906604	558.2420543	547.8119734	255.3442941	295.3561685	278.8376853	294.3201374
CAALFM_CR10570CA	13.5367171	11.4976516	17.232677	14.97026	5.0267688	12.6040599	7.432891	13.8971448	2.5784345	6.1036461	5.0437403	6.8962004
CAALFM_CR10580WA	73.9955472	75.2197794	75.7783208	79.2292808	43.4691873	89.8112526	56.8037346	98.2868048	47.171819	49.8851503	69.9484425	66.1699191
CAALFM_CR10600CA	195.0478516	164.748519	200.5412572	161.2186731	166.5753225	180.190886	218.4958028	172.1711417	184.7072408	143.0138357	202.0918927	194.1106551
CAALFM_CR10790WA	4.820316	9.6303405	8.0630224	4.8633484	130.5963736	20.0665224	492.0856556	40.4780502	705.171824	435.9997837	1205.448471	846.769692
CAALFM_CR10840CA	118.4886197	67.1521816	194.9247865	71.7914996	3284.4098801	937.1355774	6422.9881758	1010.3652103	2688.9134861	2037.2984388	3555.1219201	3261.1279783
CAALFM_C400430WA	0	0	0	0	0	0	0	0	0	0	0	0
CAALFM_CR10770WA	0	0	0	0	0	0	0	0	0	0	0	0
CAALFM_C604490WA	0	0	0	0	0	0	0	0	0	0	0	0
CAALFM_C602480WA	0	0	0	0	0	0	0	0	0	0	0	0
CAALFM_C703300CA	0	0	0	0	0	0	0	0	0	0	0	0

